id;speed_mean;speed_var;acceleration_mean;acceleration_var;angle_mean;angle_var;angular_speed_mean;angular_speed_var;angular_acceleration_mean;angular_acceleration_var;curvature_mean;curvature_var;avg_distance_to_hull;diameter;time_ratio_spent_on_right_side;length;mushrooms;label
25;-0.008043850077828676;1.3951657563793816;1.9233714295145717e-05;0.9807096853644106;0.0055589754541654005;0.00029445265033700116;-8.413969789806834e-21;0.27553120174523626;-4.5596198624514726e-18;544.4254864508658;0.00015354747489362266;0.00030907661776486463;113.10785212905418;296.531892765628;0.0;1715.451825973618;57;46
11;0.10475651710317471;1.4312303032854936;1.9233714295145717e-05;2.2963956159141685;0.011273231056753713;0.0022089563374657183;-1.415628731645851e-18;1.9683237714404178;8.179188227287139e-17;3506.0991249380445;0.00033181360031329026;0.0015667509265697187;108.87205475960776;369.89779872878927;0.5167172239074636;1770.6639571214382;64;45
27;0.15317605496104625;1.8553729898871125;0.0011950734257996111;4.118631250951025;0.02336864109400583;0.0029709505634409623;2.386708176750713e-05;2.602531305799788;4.854650264808938e-05;4893.693113501829;0.0005483238268277947;0.0026271095863651516;112.55487419864457;482.33490779647934;0.5662710847389826;2167.023334245596;130;32
9;0.12298101138668034;1.3176660577364898;-0.0006263673651241463;0.9627184098538176;0.004335600882215312;0.0002441560127738134;3.2455096861937795e-08;0.1736480430426649;-3.22526661218248e-07;318.4431551874054;-7.448320788339523e-06;0.0002457609328002287;63.61672357245144;472.4755314139208;0.0;1652.452420388872;95;26
28;0.14624919277150214;0.8272346063454176;-0.00012676766239982405;1.3540242688261288;0.005443519861570075;0.0012095054984338118;1.0266439638536996e-05;0.9363796010304568;0.000255733851390724;1675.3060812073193;-0.0006203116003735418;0.0009139989808028612;101.2658867027502;446.5147430079503;0.0;1027.6235749936718;57;17
39;0.07583762861997399;2.4501065967237157;-0.000775289564134598;5.246725411560137;0.018704563121546773;0.0038544860910446244;7.264800405965388e-09;3.507465850084674;-3.1463664193772133e-07;6355.014309033625;-9.478384605035706e-05;0.0029379126073678045;102.96881600022608;534.8722369069371;0.6407546918230608;2511.4173684415564;113;10
8;0.1386588919567294;1.2229918827425648;0.0009360142696443435;1.320616634094549;0.006482278180595457;0.00040593881376085596;2.9330346923642794e-19;0.26881556187281697;-1.0498421732723136e-07;512.2364005261064;0.0003281114972482147;0.0004359381400398756;30.48110045728691;527.3867078037579;0.2764758825294176;1556.2220106381678;124;33
31;0.07129284181358958;1.3863523092909782;1.9233714295145717e-05;1.56107656306951;0.007360659790473121;0.0014928710506138397;9.082461135306264e-19;1.2255750945525803;-2.2704649311018e-17;2192.3441103263435;0.0003352163188556188;0.0010144029704879163;106.86094342015383;481.4876177408228;0.6059868662288743;1585.3965077997452;75;32
30;0.16245374330497359;3.1463958943722226;0.0006432962128302043;8.756255075426408;0.029071165547052077;0.004836291697256152;3.8826095003091207e-05;4.097823107577731;3.6451534441434664e-05;7520.486012343956;0.0003135375605173466;0.0046243788006688075;110.07966538217356;483.34741248467293;0.7759258641954732;2938.0600435527936;144;37
22;0.08074476032370256;1.3998740602172122;-0.00030503717134202176;2.9176579111874132;0.010567412503044831;0.0028743645907861964;3.494165154347166e-05;2.725473646993172;0.000872505206321576;5048.102832729973;-8.710483355841055e-05;0.0017530116371522527;105.9140617174638;481.61629993032454;0.11267042234741158;1699.2843347034632;59;23
33;-0.07779424814742696;1.3688484284360976;0.0008711203534377878;1.5176719843934567;0.0077178155784513236;0.0017175212934395908;7.856873698112051e-08;1.6410744883533517;1.9642184244486036e-06;3037.14335453905;0.00034118936985622143;0.0008872761414971347;55.99793788988655;380.9367644840513;0.0;1698.5725875756743;51;26
13;0.24892541359039821;2.180252615559304;0.00047194130365526974;5.13257672853864;0.02760106235053111;0.002756133144231475;1.8328887686356239e-06;2.061301507005916;3.846755906811441e-05;3915.2370254686844;-0.0004626325908302911;0.003250453244118447;64.00204505153337;598.9496761604847;0.1676389212973766;2479.8996850336785;185;33
26;0.030969872427937254;1.2086276292827536;0.0011873242060131482;1.4369044653041692;0.005719885454817638;0.0010471396950558452;2.2913431669119174e-06;1.0515283070084946;1.6631352154234125e-06;1936.4073900797307;-3.2076851981894284e-05;0.0006052551893060208;69.1092089524687;490.33785014969214;0.2629087636254542;1514.3459603224874;64;32
10;0.05144957216813315;1.3377334641021552;1.9233714295145717e-05;1.7427985760477176;0.00977566622773761;0.0009710501867954484;-1.6117812094948185e-18;0.8193132436765497;4.524090357029773e-17;1514.3638383669775;0.0002458141873642508;0.0009273059358165875;85.20341489787336;271.37302050610697;0.0;1673.0992485215893;71;31
7;0.16626685736568636;2.341077776359773;0.001681916784768073;4.36299895151725;0.02373758150138951;0.003600377911094223;6.209240303966993e-08;3.323645856401549;6.661782266568711e-18;6286.080134176832;0.0006857958617562947;0.0029311410335848827;92.51749500879583;509.02330075597047;0.2221740724690823;2504.13304767538;118;53
17;0.1859165635202096;1.4852852339733758;1.9233714295145717e-05;1.484595603365137;0.008541220846452653;0.0007451359929568521;6.476732759164024e-21;0.44829138610446195;-0.0007316188105126238;798.6068833481103;4.961953364278329e-05;0.000696653158637947;60.706543676258626;600.7665383333317;0.3715123837461249;1892.558298017042;140;20
1;0.06786540107922885;1.397939442518491;0.0011612156310298616;1.5892850417189028;0.006931357942400369;0.0006159658069082944;6.637836374898261e-06;0.48864966685175126;5.7243497124394236e-05;900.4271284407257;0.0002399360667613273;0.0006093094279963988;76.02681152762139;435.943149675781;0.0;1706.3188435101833;110;22
12;0.09638877684008687;1.5278134138432227;-0.0008322952731353965;1.839701023477299;0.01129202173380178;0.0010688586595140085;1.091608348028478e-05;0.812824753968562;-5.6137354527091516e-05;1491.5511748783933;0.0003608967970774915;0.0010768114416945366;103.2253489426634;519.5652571492111;0.5885196173205773;1894.7515537756067;84;21
18;-0.019765830101970992;1.7166761471897989;1.9233714295145717e-05;1.1773300372704336;0.00602119021054849;0.000555341443215431;-2.683217857367953e-19;0.3756108595741733;1.1961600158638929e-17;667.9707822603048;-0.0001271199304862241;0.0005474291855910937;75.75193832619395;489.84064475871924;0.0;2111.0755632778537;110;48
21;-0.022866916828166963;1.666174213315611;-0.0005688053090156369;0.8729522090338999;0.005388667437577358;0.00047056740174204384;1.033178741342118e-08;0.37116219978192433;-5.398032943447134e-05;681.2893821447454;0.00029599793904821895;0.00045532782779182326;102.25362159134009;531.8669192592669;0.36051201706723557;2025.6145543791317;58;34
16;-0.09200032198140602;0.8984075448385813;1.9233714295145717e-05;1.4521415729472467;0.005909841287199305;0.0006794867141448613;-8.893526311095718e-19;0.4175100433693451;3.1208599423800364e-18;764.3485810510438;0.00023913922346653158;0.0006823669317223458;78.51253087555239;460.26254368144436;0.0;1142.2268023334059;52;40
15;0.03205219803909372;1.2117995510398174;0.0010809228216634528;2.487508741565548;0.009799804703152823;0.004649008767916922;1.8756910462940406e-08;3.7649233177764714;-0.0002730339095448546;6816.38521914567;0.0007611463002472769;0.0023578902901039314;125.48222262580867;296.00954204515716;0.0;1458.0990406818123;35;34
6;0.08872007241176919;0.6887394751545374;0.0007404980003631102;1.623153222208296;0.0037846250601525117;0.0008362224271847251;1.476195315534341e-07;0.7710144334474757;2.339025773595236e-17;1366.995846532328;0.00014681178406929276;0.00044420870259109;99.40409955300348;214.48771176877878;0.0;931.8452852920383;42;4
23;0.11826206886082445;0.9640245054691369;1.9233714295145717e-05;1.2731344232540045;0.004920694369575224;0.0002576283520929475;-2.4406295187546216e-19;0.17375193232807548;7.753574360256361e-18;332.14729894783625;0.0004871809741375407;0.00027161971707353647;86.01863345856594;238.77838673360444;0.0;1246.4909817197208;64;36
2;0.1844366547806882;1.7814995576760968;-0.00020290773799796287;2.1587787210840883;0.017628573560043034;0.0017027543067182475;1.9097663693518674e-06;1.0754323632312959;-0.00017615407323420758;1839.8213232463174;-0.000269173395415384;0.0015942074886480103;43.73261563148327;601.9321436987187;0.29520984032801095;2212.1159358230325;80;39
34;0.12547015921259985;1.7866700691928197;1.9233714295145717e-05;3.923166689521019;0.025121768648990832;0.002871650355455922;-1.6284356651612405e-19;1.9958912995249753;-0.00024046395662096035;3568.6280926113463;0.0011040747875261168;0.0026654134776755703;59.1198358266738;509.6332819906764;0.5374179139304643;2016.227249008622;147;29
32;0.05468465430043969;1.8004983649664432;-3.997751359693511e-05;3.082208100102276;0.01995460636595101;0.003125948221931423;7.453461381651202e-07;2.830749946727443;-0.0010538856141563055;5225.274848695522;0.00020642260390454648;0.0024540793418698584;145.1254804639748;304.6217478300473;0.12033734457815261;2197.312079340115;76;33
3;0.026783881819131366;1.1022553903873484;-0.00022110823623593134;1.3070395873849245;0.005762614972202072;0.00034011280154888694;8.710841612564234e-08;0.2802628980888149;-1.1606305104421931e-17;550.6755294164461;-0.0005875555468944544;0.00036150381409556965;51.79512784364383;346.70059326388986;0.0;1377.5122997774529;79;31
